id_contrat;N_version;id_type_affaire;typa_affaire;id_agence;dt_souscription;dt_eff_im;dt_ech;CANAL;Montant;id_pack;lib_pack;Segment;FRANCHISE;id_vehicule;id_assure;id_conducteur;Valeur à neuf;Valeur vénale;TAUX_REDUCTION;SITUATION;;;
3470;1;1;Avenant de renouvellement DF a DF;387;2018-08-27 00:00:00;2018-08-31 00:00:00;2019-08-30 00:00:00;Agence;38844.656;1;Tout en 1 (New); VERT;5000;3905;184;184;1800000;2000000;;ENCAISSÉE;;;
3470;1;8;Annulation quittance;387;2018-10-08 00:00:00;2018-08-31 00:00:00;2019-08-30 00:00:00;Agence;-50;1;Tout en 1 (New); VERT;5000;3905;184;184;1800000;2000000;;ANNULÉE;;;
3470;2;2;Modifications diverses;387;2018-10-08 00:00:00;2018-08-31 00:00:00;2019-08-30 00:00:00;Agence;50;1;Tout en 1 (New); VERT;5000;3905;184;184;1800000;2000000;;ANNULÉE;;;
3470;3;1;Avenant de renouvellement DF a DF;387;2019-08-29 00:00:00;2019-08-31 00:00:00;2020-08-30 00:00:00;Agence;34685.728;1;Tout en 1 (New); VERT;5000;3905;184;184;1800000;2000000;;ENCAISSÉE;;;
3471;3;1;Avenant de renouvellement DF a DF;291;2018-08-27 00:00:00;2018-08-29 00:00:00;2019-08-28 00:00:00;Concession;74124.528;1;Tout en 1 (New);BLANC;5000;3366;265;265;2390000;2390000;;ENCAISSÉE;;;
3472;1;1;Avenant de renouvellement DF a DF;213;2018-08-28 00:00:00;2018-08-28 00:00:00;2019-08-27 00:00:00;Agence;5292.918;3;Basic (New); VERT;;1672;666;666;3000000;3000000;;ENCAISSÉE;;;
3473;1;1;Avenant de renouvellement DF a DF;160;2018-08-28 00:00:00;2018-08-28 00:00:00;2019-08-27 00:00:00;Agence;16289.624;4;Classic (New);BLANC;;3945;1411;1411;2000000;800000;;ENCAISSÉE;;;
3474;0;13;Affaire Nouvelle;413;2018-08-28 00:00:00;2018-08-28 00:00:00;2019-02-27 00:00:00;Agence;2962.179;3;Basic (New);JAUNE;;1528;166;166;1550000;800000;;ENCAISSÉE;;;
3474;1;1;Avenant de renouvellement DF a DF;413;2019-03-18 00:00:00;2019-03-18 00:00:00;2019-09-17 00:00:00;Agence;2377.784;3;Basic (New);JAUNE;;1528;166;166;1550000;800000;;ENCAISSÉE;;;
3475;0;13;Affaire Nouvelle;283;2018-08-28 00:00:00;2018-08-28 00:00:00;2019-08-27 00:00:00;Agence;47366.496;1;Tout en 1 (New); VERT;5000;175;71;71;4000000;3500000;0.5;ENCAISSÉE;;;
3476;0;13;Affaire Nouvelle;203;2018-08-28 00:00:00;2018-08-28 00:00:00;2019-08-27 00:00:00;Agence;40878.296;1;Tout en 1 (New); VERT;5000;3641;170;170;2200000;1600000;;ENCAISSÉE;;;
3476;1;;;203;2018-08-28 00:00:00;2018-08-28 00:00:00;2019-08-27 00:00:00;Agence;0;1;Tout en 1 (New); VERT;5000;3641;170;170;2200000;1600000;;;;;
3477;0;13;Affaire Nouvelle;72201;2018-08-28 00:00:00;2018-08-31 00:00:00;2019-02-28 00:00:00;AGA;10117.791;2;Classic plus;BLANC;;3506;46;46;1000000;900000;;ENCAISSÉE;;;
3478;0;13;Affaire Nouvelle;70413;2018-08-28 00:00:00;2018-08-28 00:00:00;2019-02-27 00:00:00;AGA;3448.872;3;Basic (New); VERT;;3501;1252;1252;1800000;1800000;;ENCAISSÉE;;;
3479;0;13;Affaire Nouvelle;71315;2018-08-28 00:00:00;2018-08-28 00:00:00;2019-02-27 00:00:00;AGA;2701.467;3;Basic (New);JAUNE;;3176;1209;1209;650000;600000;;ENCAISSÉE;;;
3479;1;1;Avenant de renouvellement DF a DF;71315;2019-02-27 00:00:00;2019-02-28 00:00:00;2019-08-27 00:00:00;AGA;2479.473;3;Basic (New);JAUNE;;3176;1209;1209;650000;600000;;ENCAISSÉE;;;
3480;2;1;Avenant de renouvellement DF a DF;412;2018-08-28 00:00:00;2018-08-28 00:00:00;2019-08-27 00:00:00;Agence;54983.584;3;Basic (New); VERT;5000;1;1348;1348;4000000;3550000;;ENCAISSÉE;;;
3481;2;1;Avenant de renouvellement DF a DF;233;2018-08-28 00:00:00;2018-09-09 00:00:00;2019-09-08 00:00:00;Agence;13659.648;1;Tout en 1 (New);ROUGE;5000;3558;837;837;2000000;1800000;;ENCAISSÉE;;;
3482;4;1;Avenant de renouvellement DF a DF;126;2018-08-29 00:00:00;2018-08-29 00:00:00;2019-08-28 00:00:00;Agence;50982.408;1;Tout en 1 (New); VERT;5000;3800;1210;1210;2700000;2300000;;ENCAISSÉE;;;
3482;5;1;Avenant de renouvellement DF a DF;126;2019-08-28 00:00:00;2019-08-29 00:00:00;2020-08-28 00:00:00;Agence;52208.235;1;Tout en 1 (New); VERT;5000;3800;1210;1210;2700000;2300000;;ENCAISSÉE;;;
3482;6;1;Avenant de renouvellement DF a DF;126;2020-08-25 00:00:00;2020-08-29 00:00:00;2021-08-28 00:00:00;Agence;47575.962;1;Tout en 1 (New); VERT;5000;3800;1210;1210;2700000;2300000;;ENCAISSÉE;;;
3482;7;1;Avenant de renouvellement DF a DF;71617;2021-08-28 00:00:00;2021-08-29 00:00:00;2022-08-28 00:00:00;AGA;40250.568;1;Tout en 1 (New); VERT;5000;3800;1210;1210;2700000;2300000;;ENCAISSÉE;;;
3482;8;1;Avenant de renouvellement DF a DF;71617;2022-08-28 00:00:00;2022-08-29 00:00:00;2023-08-28 00:00:00;AGA;40599.936;1;Tout en 1 (New); VERT;5000;3800;1210;1210;2700000;2300000;;ENCAISSÉE;;;
3483;1;1;Avenant de renouvellement DF a DF;200;2018-08-29 00:00:00;2018-09-07 00:00:00;2019-09-06 00:00:00;Agence;45779.808;9;Premium auto (New); VERT;5000;3774;435;435;1789500;1789500;0.4;ENCAISSÉE;;;
3484;1;1;Avenant de renouvellement DF a DF;210;2018-08-29 00:00:00;2018-08-31 00:00:00;2019-02-28 00:00:00;Agence;20284.551;1;Tout en 1 (New); VERT;5000;3619;293;293;2200000;2200000;0.5;ENCAISSÉE;;;
3485;0;13;Affaire Nouvelle;408;2018-08-29 00:00:00;2018-08-29 00:00:00;2019-08-28 00:00:00;Agence;19050.32;4;Classic (New);BLANC;;3259;582;582;1400000;1000000;;ENCAISSÉE;;;
3485;1;1;Avenant de renouvellement DF a DF;408;2019-08-20 00:00:00;2019-08-29 00:00:00;2020-08-28 00:00:00;Agence;18173.752;4;Classic (New);BLANC;;3259;582;582;1400000;1000000;;ENCAISSÉE;;;
3486;0;13;Affaire Nouvelle;166;2018-08-29 00:00:00;2018-09-09 00:00:00;2019-09-08 00:00:00;Agence;29700.432;5;Tout en 1 convention;BLANC;5000;3433;332;332;1520000;900000;0.1;ENCAISSÉE;;;
3486;1;1;Avenant de renouvellement DF a DF;166;2019-09-05 00:00:00;2019-09-09 00:00:00;2020-09-08 00:00:00;Agence;29924.928;5;Tout en 1 convention;BLANC;5000;3433;332;332;1520000;900000;0.1;ENCAISSÉE;;;
3486;2;1;Avenant de renouvellement DF a DF;166;2020-09-07 00:00:00;2020-09-09 00:00:00;2021-09-08 00:00:00;Agence;25105.128;5;Tout en 1 convention;BLANC;5000;3433;332;332;1520000;900000;0.1;ENCAISSÉE;;;
3487;0;13;Affaire Nouvelle;284;2018-08-29 00:00:00;2018-09-03 00:00:00;2019-09-02 00:00:00;Concession;73616.058;1;Tout en 1 (New); VERT;5000;1543;1474;1474;2699000;2699000;1.0355;ENCAISSÉE;;;
3488;0;13;Affaire Nouvelle;408;2018-08-29 00:00:00;2018-09-01 00:00:00;2019-08-31 00:00:00;Agence;36330.96;1;Tout en 1 (New);BLANC;5000;3907;777;777;2000000;1300000;;ENCAISSÉE;;;
3488;1;1;Avenant de renouvellement DF a DF;408;2019-08-20 00:00:00;2019-09-01 00:00:00;2020-08-31 00:00:00;Agence;38734.884;1;Tout en 1 (New);BLANC;5000;3907;777;777;2000000;1300000;;ENCAISSÉE;;;
3489;0;13;Affaire Nouvelle;425;2018-08-29 00:00:00;2018-08-29 00:00:00;2019-08-28 00:00:00;Agence;41543.514;2;Classic plus;BLANC;;2301;1936;1936;2490000;2490000;;ENCAISSÉE;;;
3490;0;13;Affaire Nouvelle;266;2018-08-29 00:00:00;2018-08-29 00:00:00;2019-02-28 00:00:00;Agence;2564.325;3;Basic (New);BLANC;;2884;1753;1753;1100000;1100000;;ENCAISSÉE;;;
3491;0;13;Affaire Nouvelle;262;2018-08-29 00:00:00;2018-08-30 00:00:00;2019-08-29 00:00:00;Agence;20833.542;2;Classic plus;BLANC;;3607;264;264;1649500;900000;;ENCAISSÉE;;;
3492;0;13;Affaire Nouvelle;400;2018-08-29 00:00:00;2018-09-05 00:00:00;2019-09-04 00:00:00;Agence;64893.177;9;Premium auto (New);BLANC;5000;2815;1173;1173;1859500;1859500;0.33;ANNULÉE;;;
3492;1;12;Annulation administrative;400;2018-08-29 00:00:00;2018-09-05 00:00:00;2019-09-04 00:00:00;Agence;-64893.177;9;Premium auto (New);BLANC;5000;2815;1173;1173;1859500;1859500;0.33;;;;
3493;3;1;Avenant de renouvellement DF a DF;227;2018-08-29 00:00:00;2018-08-29 00:00:00;2019-08-28 00:00:00;Agence;31171.056;1;Tout en 1 (New);BLANC;5000;3208;394;394;1679731;1400000;;ENCAISSÉE;;;
3494;2;1;Avenant de renouvellement DF a DF;251;2018-08-29 00:00:00;2018-09-03 00:00:00;2019-09-02 00:00:00;Agence;47947.635;1;Tout en 1 (New); VERT;5000;3469;1771;1771;1809500;2000000;;ENCAISSÉE;;;
3494;3;9;Changement du numero d'immatriculation;251;2018-08-29 00:00:00;2018-09-03 00:00:00;2019-09-02 00:00:00;Agence;50;1;Tout en 1 (New); VERT;5000;3469;1771;1771;1809500;2000000;;ENCAISSÉE;;;
3494;5;1;Avenant de renouvellement DF a DF;251;2020-09-01 00:00:00;2020-09-03 00:00:00;2021-09-02 00:00:00;Agence;39182.085;1;Tout en 1 (New); VERT;5000;3469;1771;1771;1809500;2000000;;ENCAISSÉE;;;
3495;0;13;Affaire Nouvelle;284;2018-08-29 00:00:00;2018-09-03 00:00:00;2019-09-02 00:00:00;Concession;65436.496;1;Tout en 1 (New); VERT;5000;1543;1474;1474;2699000;2699000;1.0355;ENCAISSÉE;;;
3496;0;13;Affaire Nouvelle;200;2018-08-29 00:00:00;2018-08-29 00:00:00;2019-02-28 00:00:00;Agence;18651.712;1;Tout en 1 (New); VERT;5000;3238;1086;1086;2000000;1600000;0.4;ENCAISSÉE;;;
3497;0;13;Affaire Nouvelle;203;2018-08-29 00:00:00;2018-08-30 00:00:00;2019-08-29 00:00:00;Agence;46821.267;1;Tout en 1 (New); VERT;5000;3982;602;602;2200000;1600000;;ENCAISSÉE;;;
3497;1;;;203;2018-08-30 00:00:00;2018-08-30 00:00:00;2019-08-29 00:00:00;Agence;0;1;Tout en 1 (New); VERT;5000;3982;602;602;2200000;1600000;;;;;
3497;3;1;Avenant de renouvellement DF a DF;203;2020-08-30 00:00:00;2020-09-02 00:00:00;2021-09-01 00:00:00;Agence;37207.44;1;Tout en 1 (New); VERT;5000;3982;602;602;2200000;1600000;;ENCAISSÉE;;;
3497;4;1;Avenant de renouvellement DF a DF;203;2021-08-29 00:00:00;2021-09-02 00:00:00;2022-09-01 00:00:00;Agence;33072.48;1;Tout en 1 (New); VERT;5000;3982;602;602;2200000;1600000;;ENCAISSÉE;;;
3498;0;13;Affaire Nouvelle;421;2018-08-29 00:00:00;2018-09-05 00:00:00;2019-09-04 00:00:00;Concession;57682.824;9;Premium auto (New);BLANC;5000;2815;1173;1173;1859500;1859500;0.33;ENCAISSÉE;;;
3499;4;1;Avenant de renouvellement DF a DF;213;2018-08-30 00:00:00;2018-09-02 00:00:00;2019-09-01 00:00:00;Agence;6123.393;3;Basic (New); VERT;;2719;1393;1393;1879000;1870000;;ENCAISSÉE;;;
3499;5;1;Avenant de renouvellement DF a DF;213;2019-09-02 00:00:00;2019-09-02 00:00:00;2020-09-01 00:00:00;Agence;6123.393;3;Basic (New); VERT;;2719;1393;1393;1879000;1870000;;ENCAISSÉE;;;
3499;6;1;Avenant de renouvellement DF a DF;213;2020-09-01 00:00:00;2020-09-02 00:00:00;2021-09-01 00:00:00;Agence;5443.016;3;Basic (New); VERT;;2719;1393;1393;1879000;1870000;;ENCAISSÉE;;;
3499;7;1;Avenant de renouvellement DF a DF;213;2021-08-31 00:00:00;2021-09-02 00:00:00;2022-09-01 00:00:00;Agence;6123.393;3;Basic (New); VERT;;2719;1393;1393;1879000;1870000;;ENCAISSÉE;;;
3500;5;1;Avenant de renouvellement DF a DF;204;2018-08-30 00:00:00;2018-08-30 00:00:00;2019-08-29 00:00:00;Agence;5006.688;3;Basic (New);BLANC;;3297;1341;1341;1600000;1500000;;ENCAISSÉE;;;
3500;6;1;Avenant de renouvellement DF a DF;204;2019-09-16 00:00:00;2019-09-16 00:00:00;2020-09-15 00:00:00;Agence;5006.688;3;Basic (New);BLANC;;3297;1341;1341;1600000;1500000;;ENCAISSÉE;;;
3501;0;13;Affaire Nouvelle;284;2018-08-30 00:00:00;2018-09-04 00:00:00;2019-09-03 00:00:00;Concession;69831.256;1;Tout en 1 (New); VERT;5000;2301;1936;1936;2490000;2490000;0.0162;ENCAISSÉE;;;
3502;0;13;Affaire Nouvelle;71315;2018-08-30 00:00:00;2018-09-01 00:00:00;2019-02-28 00:00:00;AGA;2830.122;3;Basic (New);BLANC;;3455;1079;1079;1700000;1200000;;ENCAISSÉE;;;
3502;1;1;Avenant de renouvellement DF a DF;71315;2019-02-28 00:00:00;2019-03-01 00:00:00;2019-08-31 00:00:00;AGA;2575.971;3;Basic (New);BLANC;;3455;1079;1079;1700000;1200000;;ENCAISSÉE;;;
3503;0;13;Affaire Nouvelle;71611;2018-08-30 00:00:00;2018-08-30 00:00:00;2019-08-29 00:00:00;AGA;35870.067;2;Classic plus; VERT;;2301;1936;1936;2400000;2000000;;ENCAISSÉE;;;
3503;1;1;Avenant de renouvellement DF a DF;71611;2019-08-26 00:00:00;2019-08-30 00:00:00;2020-08-29 00:00:00;AGA;34998.552;2;Classic plus; VERT;;2301;1936;1936;2400000;2000000;;ENCAISSÉE;;;
3503;2;5;Avenant de resiliation avec ristourne;71611;2019-11-21 00:00:00;2019-11-21 00:00:00;2020-08-29 00:00:00;AGA;-26951.301;2;Classic plus; VERT;;2301;1936;1936;2400000;2000000;;ENCAISSÉE;;;
3504;0;13;Affaire Nouvelle;210;2018-08-30 00:00:00;2018-09-06 00:00:00;2019-09-05 00:00:00;Agence;6123.393;3;Basic (New);BLANC;;3554;881;881;900000;900000;;ENCAISSÉE;;;
3504;1;1;Avenant de renouvellement DF a DF;210;2019-09-02 00:00:00;2019-09-06 00:00:00;2020-09-05 00:00:00;Agence;5661.297;3;Basic (New);BLANC;;3554;881;881;900000;900000;;ENCAISSÉE;;;
3504;2;1;Avenant de renouvellement DF a DF;210;2020-09-01 00:00:00;2020-09-06 00:00:00;2021-09-05 00:00:00;Agence;5476.455;3;Basic (New);BLANC;;3554;881;881;900000;900000;;ENCAISSÉE;;;
3504;3;1;Avenant de renouvellement DF a DF;204;2021-09-06 00:00:00;2021-09-06 00:00:00;2022-09-05 00:00:00;Agence;5476.455;3;Basic (New);BLANC;;3554;881;881;900000;900000;;ENCAISSÉE;;;
3504;4;1;Avenant de renouvellement DF a DF;204;2022-09-05 00:00:00;2022-09-06 00:00:00;2023-09-05 00:00:00;Agence;5476.455;3;Basic (New);BLANC;;3554;881;881;900000;900000;;ENCAISSÉE;;;
3505;0;13;Affaire Nouvelle;161;2018-08-30 00:00:00;2018-08-31 00:00:00;2019-08-30 00:00:00;Agence;32097.645;2;Classic plus;BLANC;;2729;830;830;1800000;1500000;;ENCAISSÉE;;;
3506;0;13;Affaire Nouvelle;233;2018-08-30 00:00:00;2018-08-31 00:00:00;2019-08-30 00:00:00;Agence;4998.393;3;Basic (New);BLANC;;3259;582;582;1700000;1300000;;ENCAISSÉE;;;
3507;0;13;Affaire Nouvelle;232;2018-08-30 00:00:00;2018-09-05 00:00:00;2019-09-04 00:00:00;Concession;48187.809;9;Premium auto (New); VERT;5000;3937;468;468;1599500;1599500;;ENCAISSÉE;;;
3507;1;;;232;2018-10-28 00:00:00;2018-10-29 00:00:00;2019-09-04 00:00:00;Concession;671.553;9;Premium auto (New); VERT;5000;3937;468;468;1599500;1599500;;ENCAISSÉE;;;
3507;2;;;232;2019-04-07 00:00:00;2019-04-08 00:00:00;2019-09-04 00:00:00;Concession;671.553;9;Premium auto (New); VERT;5000;3937;468;468;1599500;1599500;;ENCAISSÉE;;;
3508;0;13;Affaire Nouvelle;284;2018-08-30 00:00:00;2018-09-04 00:00:00;2019-09-03 00:00:00;Concession;62978.432;1;Tout en 1 (New); VERT;5000;1543;1474;1474;2299000;2299000;1.3226;ENCAISSÉE;;;
3509;0;13;Affaire Nouvelle;184;2018-08-30 00:00:00;2018-09-01 00:00:00;2019-02-28 00:00:00;Agence;29986.254;1;Tout en 1 (New); VERT;5000;3800;1210;1210;2600000;2000000;;ENCAISSÉE;;;
3509;1;1;Avenant de renouvellement DF a DF;184;2019-02-27 00:00:00;2019-03-01 00:00:00;2019-08-31 00:00:00;Agence;23924.488;1;Tout en 1 (New); VERT;5000;3800;1210;1210;2600000;2000000;;ENCAISSÉE;;;
3509;2;10;Avenant de changement de vehicule;184;2019-04-07 00:00:00;2019-04-07 00:00:00;2019-08-31 00:00:00;Agence;49.15;1;Tout en 1 (New); VERT;5000;3800;1210;1210;2600000;2000000;;ENCAISSÉE;;;
3509;3;5;Avenant de resiliation avec ristourne;184;2019-08-06 00:00:00;2019-08-06 00:00:00;2019-08-31 00:00:00;Agence;-3191.616;1;Tout en 1 (New); VERT;5000;3800;1210;1210;2600000;2000000;;ENCAISSÉE;;;
3510;0;13;Affaire Nouvelle;266;2018-08-30 00:00:00;2018-08-30 00:00:00;2019-02-28 00:00:00;Agence;2401.304;3;Basic (New);BLANC;;2325;1390;1390;1300000;1300000;;ENCAISSÉE;;;
3511;0;13;Affaire Nouvelle;283;2018-08-30 00:00:00;2018-08-30 00:00:00;2019-08-29 00:00:00;Agence;13308.864;2;Classic plus;JAUNE;;3232;111;111;900000;500000;0.1;ENCAISSÉE;;;
3511;1;1;Avenant de renouvellement DF a DF;283;2019-09-08 00:00:00;2019-09-08 00:00:00;2020-09-07 00:00:00;Agence;12144.48;2;Classic plus;JAUNE;;3232;111;111;900000;500000;0.1;ENCAISSÉE;;;
3511;2;1;Avenant de renouvellement DF a DF;283;2020-08-31 00:00:00;2020-09-08 00:00:00;2021-09-07 00:00:00;Agence;12012.008;2;Classic plus;JAUNE;;3232;111;111;900000;500000;0.1;ENCAISSÉE;;;
3511;3;1;Avenant de renouvellement DF a DF;283;2021-08-31 00:00:00;2021-09-08 00:00:00;2022-09-07 00:00:00;Agence;11530.008;2;Classic plus;JAUNE;;3232;111;111;900000;500000;0.1;ENCAISSÉE;;;
3512;0;13;Affaire Nouvelle;284;2018-08-30 00:00:00;2018-09-04 00:00:00;2019-09-03 00:00:00;Concession;36267.84;5;Tout en 1 convention; VERT;5000;2301;1936;1936;2190000;2190000;0.7;ANNULÉE;;;
3512;1;12;Annulation administrative;284;2018-09-02 00:00:00;2018-09-04 00:00:00;2019-09-03 00:00:00;Concession;-36267.84;5;Tout en 1 convention; VERT;5000;2301;1936;1936;2190000;2190000;0.7;;;;
3513;0;13;Affaire Nouvelle;144;2018-08-30 00:00:00;2018-08-30 00:00:00;2019-08-29 00:00:00;Agence;4443.016;3;Basic (New); VERT;;3457;1155;1155;2500000;2000000;;ENCAISSÉE;;;
3513;1;;;144;2018-08-30 00:00:00;2018-08-30 00:00:00;2019-08-29 00:00:00;Agence;532.904;3;Basic (New); VERT;;3457;1155;1155;2500000;2000000;;ENCAISSÉE;;;
3514;6;1;Avenant de renouvellement DF a DF;425;2018-08-30 00:00:00;2018-09-03 00:00:00;2019-09-02 00:00:00;Agence;39335.607;1;Tout en 1 (New);BLANC;5000;3984;1575;1575;1130000;1000000;;ENCAISSÉE;;;
3515;7;1;Avenant de renouvellement DF a DF;494;2018-08-30 00:00:00;2018-09-04 00:00:00;2019-09-03 00:00:00;Agence;45027.976;1;Tout en 1 (New); VERT;5000;2459;1677;1677;2799000;2000000;;ENCAISSÉE;;;
3516;1;1;Avenant de renouvellement DF a DF;217;2018-08-30 00:00:00;2018-09-07 00:00:00;2019-09-06 00:00:00;Agence;38077.263;1;Tout en 1 (New);BLANC;5000;1815;1710;1710;1600000;1000000;;ENCAISSÉE;;;
3517;0;13;Affaire Nouvelle;204;2018-08-30 00:00:00;2018-08-31 00:00:00;2019-08-30 00:00:00;Agence;32886.712;1;Tout en 1 (New);BLANC;5000;3469;1771;1771;1759500;1759500;;ENCAISSÉE;;;
3517;2;1;Avenant de renouvellement DF a DF;204;2020-08-30 00:00:00;2020-08-31 00:00:00;2021-08-30 00:00:00;Agence;34395.08;1;Tout en 1 (New);BLANC;5000;3469;1771;1771;1759500;1759500;;ENCAISSÉE;;;
3518;0;13;Affaire Nouvelle;233;2018-08-30 00:00:00;2018-08-31 00:00:00;2019-08-30 00:00:00;Agence;26671.068;2;Classic plus;BLANC;;2407;1374;1374;1400000;1300000;;ENCAISSÉE;;;
3519;0;13;Affaire Nouvelle;284;2018-08-30 00:00:00;2018-09-04 00:00:00;2019-09-03 00:00:00;Concession;65603.754;1;Tout en 1 (New); VERT;5000;2301;1936;1936;2190000;2190000;1.2776;ENCAISSÉE;;;
3520;0;13;Affaire Nouvelle;160;2018-09-01 00:00:00;2018-09-01 00:00:00;2019-08-31 00:00:00;Agence;56719.188;1;Tout en 1 (New); VERT;5000;3874;1946;1946;2000000;1791000;;ENCAISSÉE;;;
3521;0;13;Affaire Nouvelle;227;2018-09-01 00:00:00;2018-09-01 00:00:00;2019-02-28 00:00:00;Agence;2830.122;3;Basic (New);BLANC;;3366;265;265;2190000;2000000;;ENCAISSÉE;;;
3522;0;13;Affaire Nouvelle;203;2018-09-01 00:00:00;2018-09-01 00:00:00;2019-02-28 00:00:00;Agence;2651.208;3;Basic (New);JAUNE;;1942;684;684;1600000;1200000;;ENCAISSÉE;;;
3522;1;9;Changement du numero d'immatriculation;203;2018-09-06 00:00:00;2018-09-06 00:00:00;2019-02-28 00:00:00;Agence;50;3;Basic (New);JAUNE;;1942;684;684;1600000;1200000;;ENCAISSÉE;;;
3522;2;1;Avenant de renouvellement DF a DF;203;2019-02-26 00:00:00;2019-03-01 00:00:00;2020-02-29 00:00:00;Agence;5869.242;3;Basic (New);JAUNE;;1942;684;684;1600000;1200000;;ENCAISSÉE;;;
3523;0;13;Affaire Nouvelle;143;2018-09-01 00:00:00;2018-09-01 00:00:00;2019-08-31 00:00:00;Agence;91892.223;1;Tout en 1 (New); VERT;5000;1162;1581;1581;3500000;3500000;;ENCAISSÉE;;;
3523;2;1;Avenant de renouvellement DF a DF;143;2019-08-28 00:00:00;2019-09-01 00:00:00;2020-08-31 00:00:00;Agence;81705.752;1;Tout en 1 (New); VERT;5000;1162;1581;1581;3500000;3500000;;ENCAISSÉE;;;
3524;6;1;Avenant de renouvellement DF a DF;144;2018-09-02 00:00:00;2018-09-02 00:00:00;2019-09-01 00:00:00;Agence;33363.976;1;Tout en 1 (New); VERT;5000;2990;674;674;2800000;2300000;;ENCAISSÉE;;;
3524;7;1;Avenant de renouvellement DF a DF;144;2019-08-25 00:00:00;2019-09-02 00:00:00;2020-09-01 00:00:00;Agence;30264.248;1;Tout en 1 (New); VERT;5000;2990;674;674;2800000;2300000;;ENCAISSÉE;;;
3524;8;1;Avenant de renouvellement DF a DF;164;2020-08-30 00:00:00;2020-09-02 00:00:00;2021-09-01 00:00:00;Agence;27474.496;1;Tout en 1 (New); VERT;5000;2990;674;674;2800000;2300000;;ENCAISSÉE;;;
3524;9;1;Avenant de renouvellement DF a DF;164;2021-08-30 00:00:00;2021-09-02 00:00:00;2022-09-01 00:00:00;Agence;30162.726;1;Tout en 1 (New); VERT;5000;2990;674;674;2800000;2300000;;ENCAISSÉE;;;
3524;10;1;Avenant de renouvellement DF a DF;164;2022-08-31 00:00:00;2022-09-02 00:00:00;2023-09-01 00:00:00;Agence;27055.832;1;Tout en 1 (New); VERT;5000;2990;674;674;2800000;2300000;;ENCAISSÉE;;;
3525;5;1;Avenant de renouvellement DF a DF;204;2018-09-02 00:00:00;2018-09-05 00:00:00;2019-09-04 00:00:00;Agence;29637.224;1;Tout en 1 (New);BLANC;5000;2114;302;302;1250000;1500000;;ENCAISSÉE;;;
3525;6;1;Avenant de renouvellement DF a DF;204;2019-08-29 00:00:00;2019-09-05 00:00:00;2020-09-04 00:00:00;Agence;28929.456;1;Tout en 1 (New);BLANC;5000;2114;302;302;1250000;1500000;;ENCAISSÉE;;;
3525;7;1;Avenant de renouvellement DF a DF;204;2020-09-01 00:00:00;2020-09-05 00:00:00;2021-09-04 00:00:00;Agence;26559.64;1;Tout en 1 (New);BLANC;5000;2114;302;302;1250000;1500000;;ENCAISSÉE;;;
3525;8;1;Avenant de renouvellement DF a DF;204;2021-08-30 00:00:00;2021-09-05 00:00:00;2022-09-04 00:00:00;Agence;25943.776;1;Tout en 1 (New);BLANC;5000;2114;302;302;1250000;1500000;;ENCAISSÉE;;;
3525;9;1;Avenant de renouvellement DF a DF;204;2022-08-30 00:00:00;2022-09-05 00:00:00;2023-09-04 00:00:00;Agence;25416.423;1;Tout en 1 (New);BLANC;5000;2114;302;302;1250000;1500000;;ENCAISSÉE;;;
3526;0;13;Affaire Nouvelle;492;2018-09-02 00:00:00;2018-09-02 00:00:00;2019-03-01 00:00:00;Agence;2830.122;3;Basic (New);BLANC;;3894;752;752;1700000;1200000;;ENCAISSÉE;;;
3526;1;1;Avenant de renouvellement DF a DF;492;2019-03-26 00:00:00;2019-03-26 00:00:00;2019-09-25 00:00:00;Agence;2289.752;3;Basic (New);BLANC;;3894;752;752;1700000;1200000;;ENCAISSÉE;;;
3527;0;13;Affaire Nouvelle;492;2018-09-02 00:00:00;2018-09-02 00:00:00;2019-03-01 00:00:00;Agence;3084.273;3;Basic (New);BLANC;;3563;1042;1042;1970000;1970000;;ENCAISSÉE;;;
3528;0;13;Affaire Nouvelle;126;2018-09-02 00:00:00;2018-09-02 00:00:00;2019-09-01 00:00:00;Agence;4505.32;3;Basic (New);BLANC;;248;1174;1174;1500000;1080000;;ENCAISSÉE;;;
3528;1;1;Avenant de renouvellement DF a DF;126;2019-09-02 00:00:00;2019-09-02 00:00:00;2020-09-01 00:00:00;Agence;4588.866;3;Basic (New);BLANC;;248;1174;1174;1500000;1080000;;ENCAISSÉE;;;
3529;0;13;Affaire Nouvelle;494;2018-09-02 00:00:00;2018-09-02 00:00:00;2019-03-01 00:00:00;Agence;2830.122;3;Basic (New);BLANC;;3921;1966;1966;2699000;1500000;;ENCAISSÉE;;;
3529;1;5;Avenant de resiliation avec ristourne;494;2018-09-12 00:00:00;2018-09-12 00:00:00;2019-03-01 00:00:00;Agence;-2066.896;3;Basic (New);BLANC;;3921;1966;1966;2699000;1500000;;ENCAISSÉE;;;
3530;0;13;Affaire Nouvelle;204;2018-09-02 00:00:00;2018-09-02 00:00:00;2019-03-01 00:00:00;Agence;2830.122;3;Basic (New);BLANC;;3870;1505;1505;1000000;900000;;ENCAISSÉE;;;
3531;0;13;Affaire Nouvelle;413;2018-09-02 00:00:00;2018-09-02 00:00:00;2019-03-01 00:00:00;Agence;2962.179;3;Basic (New);JAUNE;;744;429;429;1600000;850000;;ENCAISSÉE;;;
